
Search: Running Trial #1

default configuration

<class 'pandas.core.frame.DataFrame'>
DatetimeIndex: 4335 entries, 2017-08-17 00:00:00+00:00 to 2023-07-24 12:00:00+00:00
Data columns (total 9 columns):
 #   Column      Non-Null Count  Dtype  
---  ------      --------------  -----  
 0   open        4335 non-null   float64
 1   high        4335 non-null   float64
 2   low         4335 non-null   float64
 3   close       4335 non-null   float64
 4   volume      4335 non-null   float64
 5   amount      4335 non-null   float64
 6   num_trades  4335 non-null   int64  
 7   bid_volume  4335 non-null   float64
 8   bid_amount  4335 non-null   float64
dtypes: float64(8), int64(1)
memory usage: 338.7 KB
从json中读出Data.info:None
        log_return  Roll_price_sma  ...  horizon_price         close
count  4315.000000     4315.000000  ...    4314.000000   4315.000000
mean      0.000441    20062.255222  ...   20122.295285  20118.633889
std       0.027818    16039.874230  ...   16077.162832  16077.098476
min      -0.268357     3359.310486  ...    2919.000000   2919.000000
25%      -0.009736     7609.090466  ...    7691.585083   7690.540039
50%       0.000642    11554.824463  ...   11724.320312  11715.610352
75%       0.011655    29873.081836  ...   29925.802734  29923.605469
max       0.237092    64595.437500  ...   67594.976562  67594.976562

[8 rows x 8 columns]
                           log_return  ...        close
2017-08-27 08:00:00+08:00   -0.003249  ...  4323.370117
2017-08-27 20:00:00+08:00   -0.003095  ...  4310.009766

[2 rows x 8 columns]
                           log_return  ...         close
2023-07-24 08:00:00+08:00   -0.027422  ...  29269.990234
2023-07-24 20:00:00+08:00   -0.005706  ...  29103.449219

[2 rows x 8 columns]
2023-08-02 20:45:27.248174: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-02 20:45:27.575143: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:45:59.166223: I tensorflow/stream_executor/cuda/cuda_dnn.cc:369] Loaded cuDNN version 8201
2023-08-02 20:45:59.872498: I tensorflow/stream_executor/cuda/cuda_blas.cc:1760] TensorFloat-32 will be used for the matrix multiplication. This will only be logged once.
2023-2023-08-02 20:45:59.02022032-23-08-008028 2984-3-08-02 -020:25 4202 520:577: I ten9:45:0.59.894580:8: 94574I85 ::t 5esIo20rn2s 023:94t25f.0looe:5n9sor2r8f3.-0984-06-829l074:6 o0 08-0209w:2/cof I tenlso2w/rflIo r0e/: 4tecp2latfow/c5o:oo3-re/plramtr5ne9/s/2o.wf/00c8-0rfo:r45:l58mp/cp994latowuc7p98/co_ofre/.rfe/p2p elatlf2o:a oI trensor8u9_feafm4/cptutu9rm/ucp0a:45:u5l_to_fe1r1forwm/are_cfteuar/teueguar_9r.e_gdugpuu:_ f8ea._cc9a5taI c026gurdternd.:142s] o.rcco:Thiusrre /pl caIe_agtfTce:forrm u:142/]naslo wT/h1o4rFldowr2c]orie/d Ths Tpela. .cc:1t4bisn tecnc:Tcepis1or2fun_4F2o]srons Thml/ow]o rrTa fbcphriy niisF eifs osuT_atlurlaefeoaon soTrFlry ptuwreeits wo/cei_mnw  bbiingasioro_nuararguzaerddrdFy isy  rie osptiwmiltoi/.pcwh lozp tbiien onecAarmi:z1e4.2y]d  TwhiPIc cods  w:i1T4enso riFlD2spttihm e] Tihz ooepieidapttfn eAP iomized twitromw/hc N hb oonnisn eeAPIa TAweiurrey PDIal NthpunsiI eDee_eep oNse uopp fDrearFlowta  lt Ntewe eibmiutrpe_guoarrkd oized Neu raw.nccL:wiotrhkal onie rL1b nNeiAPbrNaetwroeAIPIy isu rork4a2]p til Deeapmi TNeryrzhed   D( iNs ToneD NNensoLreFtwityh (o on)eein eAPlobtwoeI Deoerpk  wrpN N useDNeL binNa)ural iN tahe ruye  feral Nbtto uosrrwy e(oaroyt w(rok iLue thserneDN Ni) orknbarao eDl rlpLib tfoo lNlowitnNyl (iorga rCneDNoNwienNm)i ztgPy (uoseodne)  t  etDtN Uuhsee Nf)owworo  ith  liknstorneA tuotlPoI  DL wcing uCthieuse seo eep  PfCPU Ninollioewsinnsttrhtbgr e  in pueCUP ucrtionasafoUllr hi n pelr foory (rofinesNminstreutnotruwiancewcn gf CtPUeo-lclrocDtNN oiitrrwnisti)ong ikmance to usecn C as in peLtihbPUrrarfyl e   ope(roifooneDNNo-iantstrni)ructios mtco ain pnritoes:  AViX nsrurAVX2
fnccce-critTatormaioonincs ie e-lc onacanbperatl l opperferatioe r llowinogrmannisicn ep-cr ioC:  enisPrftt: UthiceimA oic ain l al ouVX oAVrse thX AVp sAtrmeratpuecrniVX2
Teaontiao nXso ef ot2n:nabh
Totioler o  AVXspce-ce ienration sr, r enp eitielo nrfcbableal uoiplse:d ltoh AVrXat iTooret AVwmiannegn Xhnss:  m2eocrAFlom AVVXCw in  oth
e-cr wiX2
Titict hin eAaVlTo enabl or  opothtPU ioer oeeX2pehe  thpn
saterrrem in aat ruothpienaceaprobltetrionst in p theopTei m o eroinsirnopaebleaf nis:ontor,m  ten  os, reanceA hrtebuicbeuiVXldratioom Tenns,mh-ecr  ps Alr in oodpriticVeielther bouriaXration2oer fl 
ToFll opelowda gss, wi p.e
Tensroar terTtions,aenson rebhFlaruild Teble thtrenoem isorFb nw wiut otheth iilrFlohld Tntshe app: oroow witeoen  Apriat Vh tXswh e compiler oerFl appropriate compiler fpeAVX2
To enable them in othe wira row wtopaph the aprofprilags.
ppropriate comitions, rebuith thelat ae agcopemrpaitlsprld Topp.ensoiiriate compil
ons,eer Frlre low rfrebuildl afl flagwags s.
gs.
i.
th the appropriate compilerTensorFlow with th flags.
e appropriate compiler flags.
2023-08-02 20:46:00.567226: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.579778: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.593418: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.606705: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.608846: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.616590: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.637701: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:00.668111: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-02 20:46:01.368095: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:185] None of the MLIR Optimization Passes are enabled (registered 2)
update:  5/2000, 耗时:0.00分/0.10分 | step:    40 | performance: 1.0 | accuracy: 0.00 | loss: 0.39
update: 10/2000, 耗时:0.00分/0.11分 | step:    80 | performance: 0.8 | accuracy: 0.00 | loss: 1.99
update: 15/2000, 耗时:0.00分/0.12分 | step:   120 | performance: 0.9 | accuracy: 0.13 | loss: 0.61
update: 20/2000, 耗时:0.00分/0.13分 | step:   160 | performance: 0.9 | accuracy: 0.20 | loss: 0.03
update: 25/2000, 耗时:0.00分/0.13分 | step:   200 | performance: 1.0 | accuracy: 0.24 | loss: 2.85
update: 30/2000, 耗时:0.00分/0.14分 | step:   240 | performance: 0.9 | accuracy: 0.23 | loss: 0.46
update: 35/2000, 耗时:0.00分/0.15分 | step:   280 | performance: 0.9 | accuracy: 0.23 | loss: 0.15
update: 40/2000, 耗时:0.00分/0.16分 | step:   320 | performance: 1.0 | accuracy: 0.23 | loss: 0.76
update: 45/2000, 耗时:0.00分/0.16分 | step:   360 | performance: 1.0 | accuracy: 0.24 | loss: 0.09
update: 50/2000, 耗时:0.00分/0.17分 | step:   400 | performance: 0.8 | accuracy: 0.24 | loss: 0.64
update: 55/2000, 耗时:0.00分/0.18分 | step:   440 | performance: 0.8 | accuracy: 0.22 | loss: 0.00
update: 60/2000, 耗时:0.00分/0.19分 | step:   480 | performance: 0.8 | accuracy: 0.22 | loss: 0.14
update: 65/2000, 耗时:0.00分/0.19分 | step:   520 | performance: 0.9 | accuracy: 0.25 | loss: 0.22
update: 70/2000, 耗时:0.00分/0.20分 | step:   560 | performance: 1.0 | accuracy: 0.26 | loss: 0.32
update: 75/2000, 耗时:0.00分/0.21分 | step:   600 | performance: 1.0 | accuracy: 0.25 | loss: 0.18
update: 80/2000, 耗时:0.00分/0.22分 | step:   640 | performance: 1.0 | accuracy: 0.26 | loss: 0.76
update: 85/2000, 耗时:0.00分/0.22分 | step:   680 | performance: 1.1 | accuracy: 0.28 | loss: 0.72
update: 90/2000, 耗时:0.00分/0.23分 | step:   720 | performance: 1.2 | accuracy: 0.30 | loss: 0.16
update: 95/2000, 耗时:0.00分/0.24分 | step:   760 | performance: 1.1 | accuracy: 0.29 | loss: 0.35
update:100/2000, 耗时:0.00分/0.25分 | step:   800 | performance: 1.1 | accuracy: 0.29 | loss: 0.13
update:105/2000, 耗时:0.00分/0.25分 | step:   840 | performance: 1.1 | accuracy: 0.29 | loss: 0.34
update:110/2000, 耗时:0.00分/0.26分 | step:   880 | performance: 1.3 | accuracy: 0.29 | loss: 0.47
update:115/2000, 耗时:0.00分/0.27分 | step:   920 | performance: 1.2 | accuracy: 0.29 | loss: 0.18
update:120/2000, 耗时:0.00分/0.28分 | step:   960 | performance: 1.1 | accuracy: 0.28 | loss: 0.40
update:125/2000, 耗时:0.00分/0.28分 | step:  1000 | performance: 1.0 | accuracy: 0.26 | loss: 0.17
update:130/2000, 耗时:0.00分/0.29分 | step:  1040 | performance: 0.9 | accuracy: 0.25 | loss: 0.33
update:135/2000, 耗时:0.00分/0.30分 | step:  1080 | performance: 1.0 | accuracy: 0.26 | loss: 0.38
update:140/2000, 耗时:0.00分/0.31分 | step:  1120 | performance: 1.2 | accuracy: 0.26 | loss: 0.42
update:145/2000, 耗时:0.00分/0.32分 | step:  1160 | performance: 1.4 | accuracy: 0.28 | loss: 0.49
update:150/2000, 耗时:0.00分/0.32分 | step:  1200 | performance: 1.1 | accuracy: 0.27 | loss: 0.94
update:155/2000, 耗时:0.00分/0.33分 | step:  1240 | performance: 1.2 | accuracy: 0.29 | loss: 0.42
update:160/2000, 耗时:0.00分/0.34分 | step:  1280 | performance: 1.1 | accuracy: 0.29 | loss: 0.55
update:165/2000, 耗时:0.00分/0.35分 | step:  1320 | performance: 1.0 | accuracy: 0.28 | loss: 0.31
update:170/2000, 耗时:0.00分/0.35分 | step:  1360 | performance: 1.0 | accuracy: 0.29 | loss: 0.94
update:175/2000, 耗时:0.00分/0.36分 | step:  1400 | performance: 1.0 | accuracy: 0.30 | loss: 0.65
update:180/2000, 耗时:0.00分/0.37分 | step:  1440 | performance: 1.0 | accuracy: 0.31 | loss: 0.36
update:185/2000, 耗时:0.00分/0.38分 | step:  1480 | performance: 1.1 | accuracy: 0.32 | loss: 0.95
update:190/2000, 耗时:0.00分/0.38分 | step:  1520 | performance: 1.1 | accuracy: 0.32 | loss: 0.91
update:195/2000, 耗时:0.00分/0.39分 | step:  1560 | performance: 1.0 | accuracy: 0.32 | loss: 0.28
update:200/2000, 耗时:0.00分/0.40分 | step:  1600 | performance: 1.0 | accuracy: 0.32 | loss: 0.66
update:205/2000, 耗时:0.00分/0.41分 | step:  1640 | performance: 0.9 | accuracy: 0.32 | loss: 0.48
update:210/2000, 耗时:0.00分/0.42分 | step:  1680 | performance: 0.9 | accuracy: 0.32 | loss: 0.48
update:215/2000, 耗时:0.00分/0.42分 | step:  1720 | performance: 0.9 | accuracy: 0.31 | loss: 0.26
update:220/2000, 耗时:0.00分/0.43分 | step:  1760 | performance: 0.9 | accuracy: 0.31 | loss: 0.30
update:225/2000, 耗时:0.00分/0.44分 | step:  1800 | performance: 0.9 | accuracy: 0.32 | loss: 0.46
update:230/2000, 耗时:0.00分/0.45分 | step:  1840 | performance: 0.9 | accuracy: 0.31 | loss: 0.25
update:235/2000, 耗时:0.00分/0.46分 | step:  1880 | performance: 0.9 | accuracy: 0.31 | loss: 0.52
update:240/2000, 耗时:0.00分/0.46分 | step:  1920 | performance: 0.9 | accuracy: 0.32 | loss: 0.54
update:245/2000, 耗时:0.00分/0.47分 | step:  1960 | performance: 0.9 | accuracy: 0.32 | loss: 0.34
update:250/2000, 耗时:0.00分/0.48分 | step:  2000 | performance: 0.9 | accuracy: 0.32 | loss: 0.78
update:255/2000, 耗时:0.00分/0.49分 | step:  2040 | performance: 0.8 | accuracy: 0.32 | loss: 0.76
update:260/2000, 耗时:0.00分/0.49分 | step:  2080 | performance: 0.9 | accuracy: 0.32 | loss: 0.32
update:265/2000, 耗时:0.00分/0.50分 | step:  2120 | performance: 0.9 | accuracy: 0.32 | loss: 0.37
update:270/2000, 耗时:0.00分/0.51分 | step:  2160 | performance: 0.8 | accuracy: 0.33 | loss: 0.28
update:275/2000, 耗时:0.00分/0.52分 | step:  2200 | performance: 0.9 | accuracy: 0.33 | loss: 0.36
update:280/2000, 耗时:0.00分/0.52分 | step:  2240 | performance: 1.0 | accuracy: 0.34 | loss: 0.64
update:285/2000, 耗时:0.00分/0.53分 | step:  2280 | performance: 1.0 | accuracy: 0.34 | loss: 0.53
update:290/2000, 耗时:0.00分/0.54分 | step:  2320 | performance: 0.9 | accuracy: 0.34 | loss: 0.46
update:295/2000, 耗时:0.00分/0.55分 | step:  2360 | performance: 0.9 | accuracy: 0.34 | loss: 0.40
update:300/2000, 耗时:0.00分/0.55分 | step:  2400 | performance: 0.9 | accuracy: 0.34 | loss: 0.59
update:305/2000, 耗时:0.00分/0.56分 | step:  2440 | performance: 1.1 | accuracy: 0.35 | loss: 0.52
update:310/2000, 耗时:0.00分/0.57分 | step:  2480 | performance: 1.0 | accuracy: 0.35 | loss: 0.39
update:315/2000, 耗时:0.00分/0.58分 | step:  2520 | performance: 1.0 | accuracy: 0.34 | loss: 0.12
update:320/2000, 耗时:0.00分/0.58分 | step:  2560 | performance: 1.0 | accuracy: 0.34 | loss: 0.44
update:325/2000, 耗时:0.00分/0.59分 | step:  2600 | performance: 1.0 | accuracy: 0.34 | loss: 0.12
update:330/2000, 耗时:0.00分/0.60分 | step:  2640 | performance: 1.0 | accuracy: 0.33 | loss: 0.30
update:335/2000, 耗时:0.00分/0.61分 | step:  2680 | performance: 1.0 | accuracy: 0.33 | loss: 0.40
update:340/2000, 耗时:0.00分/0.62分 | step:  2720 | performance: 1.0 | accuracy: 0.34 | loss: 0.45
update:345/2000, 耗时:0.00分/0.62分 | step:  2760 | performance: 1.0 | accuracy: 0.34 | loss: 0.50
update:350/2000, 耗时:0.00分/0.63分 | step:  2800 | performance: 1.0 | accuracy: 0.34 | loss: 0.36
update:355/2000, 耗时:0.00分/0.64分 | step:  2840 | performance: 1.1 | accuracy: 0.34 | loss: 0.52
update:360/2000, 耗时:0.00分/0.65分 | step:  2880 | performance: 1.1 | accuracy: 0.34 | loss: 0.40
update:365/2000, 耗时:0.00分/0.65分 | step:  2920 | performance: 1.0 | accuracy: 0.34 | loss: 0.04
