
Search: Running Trial #1

default configuration

<class 'pandas.core.frame.DataFrame'>
DatetimeIndex: 4335 entries, 2017-08-17 00:00:00+00:00 to 2023-07-24 12:00:00+00:00
Data columns (total 9 columns):
 #   Column      Non-Null Count  Dtype  
---  ------      --------------  -----  
 0   open        4335 non-null   float64
 1   high        4335 non-null   float64
 2   low         4335 non-null   float64
 3   close       4335 non-null   float64
 4   volume      4335 non-null   float64
 5   amount      4335 non-null   float64
 6   num_trades  4335 non-null   int64  
 7   bid_volume  4335 non-null   float64
 8   bid_amount  4335 non-null   float64
dtypes: float64(8), int64(1)
memory usage: 338.7 KB
从json中读出Data.info:None
        log_return  Roll_price_sma  ...  horizon_price         close
count  4315.000000     4315.000000  ...    4314.000000   4315.000000
mean      0.000441    20062.255222  ...   20122.295285  20118.633889
std       0.027818    16039.874230  ...   16077.162832  16077.098476
min      -0.268357     3359.310486  ...    2919.000000   2919.000000
25%      -0.009736     7609.090466  ...    7691.585083   7690.540039
50%       0.000642    11554.824463  ...   11724.320312  11715.610352
75%       0.011655    29873.081836  ...   29925.802734  29923.605469
max       0.237092    64595.437500  ...   67594.976562  67594.976562

[8 rows x 8 columns]
                           log_return  ...        close
2017-08-27 08:00:00+08:00   -0.003249  ...  4323.370117
2017-08-27 20:00:00+08:00   -0.003095  ...  4310.009766

[2 rows x 8 columns]
                           log_return  ...         close
2023-07-24 08:00:00+08:00   -0.027422  ...  29269.990234
2023-07-24 20:00:00+08:00   -0.005706  ...  29103.449219

[2 rows x 8 columns]
2023-07-28 22:28:44.493526: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-07-28 22:28:44.829701: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-07-28 22:28:45.111261: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:185] None of the MLIR Optimization Passes are enabled (registered 2)
2023-07-28 22:28:47.399707: I tensorflow/stream_executor/cuda/cuda_dnn.cc:369] Loaded cuDNN version 8201
2023-07-28 22:28:47.958817: I tensorflow/stream_executor/cuda/cuda_blas.cc:1760] TensorFloat-32 will be used for the matrix multiplication. This will only be logged once.
step_num: 200 | loss: 0.8311 | profit rate:    0.7 | accuracy: 0.29
step_num: 400 | loss: 0.4019 | profit rate:    1.2 | accuracy: 0.34
step_num: 600 | loss: 0.3381 | profit rate:    2.1 | accuracy: 0.37
step_num: 800 | loss: 0.3462 | profit rate:   11.6 | accuracy: 0.40
step_num: 1000 | loss: 0.2965 | profit rate:   15.5 | accuracy: 0.40
step_num: 1200 | loss: 0.2706 | profit rate:  313.0 | accuracy: 0.43
step_num: 1400 | loss: 0.3370 | profit rate: 1848.0 | accuracy: 0.46
step_num: 1600 | loss: 0.2021 | profit rate: 12507.7 | accuracy: 0.49
step_num: 1800 | loss: 0.2513 | profit rate: 747457.5 | accuracy: 0.52
step_num: 2000 | loss: 0.2461 | profit rate: 4024746.3 | accuracy: 0.54
step_num: 2200 | loss: 0.3232 | profit rate: 50989304.1 | accuracy: 0.57
step_num: 2400 | loss: 0.0829 | profit rate: 4464113340.6 | accuracy: 0.59
step_num: 2600 | loss: 0.1759 | profit rate: 437267657791.3 | accuracy: 0.61
step_num: 2800 | loss: 0.1972 | profit rate: 13472189037069.9 | accuracy: 0.63
step_num: 3000 | loss: 0.1143 | profit rate: 389979363267987.5 | accuracy: 0.64
step_num: 3200 | loss: 0.2328 | profit rate: 7937607519173181.0 | accuracy: 0.65
step_num: 3400 | loss: 0.1384 | profit rate: 278742020805086464.0 | accuracy: 0.66
step_num: 3600 | loss: 0.2022 | profit rate: 3755940380025743872.0 | accuracy: 0.67
episode:   1/5,耗时:0.56分/0.56分,训练集: | step: 3679 | average_treward: 2109.5 | max_treward: 2109.5404 | average profit rate: 6433715740391185408.000
model saved @ step:3679,performance:6433715740391185408.000,accuracy:0.67
step_num: 3800 | loss: 0.1235 | profit rate:  179.8 | accuracy: 0.93
step_num: 4000 | loss: 0.1264 | profit rate: 14025.2 | accuracy: 0.92
step_num: 4200 | loss: 0.1233 | profit rate: 287799.1 | accuracy: 0.89
step_num: 4400 | loss: 0.1983 | profit rate: 3815206.2 | accuracy: 0.88
step_num: 4600 | loss: 0.2892 | profit rate: 34453760.0 | accuracy: 0.87
step_num: 4800 | loss: 0.1538 | profit rate: 951332739.8 | accuracy: 0.87
step_num: 5000 | loss: 0.1037 | profit rate: 29838539520.8 | accuracy: 0.86
step_num: 5200 | loss: 0.1526 | profit rate: 376241575894.7 | accuracy: 0.86
step_num: 5400 | loss: 0.1383 | profit rate: 23270204133409.8 | accuracy: 0.86
step_num: 5600 | loss: 0.1398 | profit rate: 272794780693749.0 | accuracy: 0.86
step_num: 5800 | loss: 0.0492 | profit rate: 2795458865053761.0 | accuracy: 0.86
step_num: 6000 | loss: 0.1300 | profit rate: 279670581884610272.0 | accuracy: 0.86
step_num: 6200 | loss: 0.0527 | profit rate: 40951476642790539264.0 | accuracy: 0.87
step_num: 6400 | loss: 0.2562 | profit rate: 2029910853955690168320.0 | accuracy: 0.87
step_num: 6600 | loss: 0.1477 | profit rate: 75466339717787538161664.0 | accuracy: 0.87
step_num: 6800 | loss: 0.0744 | profit rate: 2229886065552224587612160.0 | accuracy: 0.87
step_num: 7000 | loss: 0.1839 | profit rate: 84600557673954904417239040.0 | accuracy: 0.87
step_num: 7200 | loss: 0.1769 | profit rate: 1733608137178042576958128128.0 | accuracy: 0.87
model saved @ step:7358,performance:7712879641115379659305910272.000,accuracy:0.87
step_num: 7400 | loss: 0.0859 | profit rate:    5.9 | accuracy: 0.88
step_num: 7600 | loss: 0.1339 | profit rate: 3131.3 | accuracy: 0.92
step_num: 7800 | loss: 0.1463 | profit rate: 77377.3 | accuracy: 0.90
step_num: 8000 | loss: 0.2921 | profit rate: 723277.7 | accuracy: 0.88
step_num: 8200 | loss: 0.1398 | profit rate: 18235822.1 | accuracy: 0.88
step_num: 8400 | loss: 0.1740 | profit rate: 175494617.6 | accuracy: 0.87
step_num: 8600 | loss: 0.0265 | profit rate: 11213984496.3 | accuracy: 0.87
step_num: 8800 | loss: 0.1974 | profit rate: 134166762362.1 | accuracy: 0.86
step_num: 9000 | loss: 0.0743 | profit rate: 4298856073649.0 | accuracy: 0.86
step_num: 9200 | loss: 0.0787 | profit rate: 130415623768950.8 | accuracy: 0.86
step_num: 9400 | loss: 0.1019 | profit rate: 969867854482128.2 | accuracy: 0.86
step_num: 9600 | loss: 0.0936 | profit rate: 33088386602996668.0 | accuracy: 0.86
step_num: 9800 | loss: 0.0845 | profit rate: 3724455043270539264.0 | accuracy: 0.86
step_num: 10000 | loss: 0.0969 | profit rate: 532554802196000079872.0 | accuracy: 0.87
step_num: 10200 | loss: 0.1344 | profit rate: 19472646539908386652160.0 | accuracy: 0.87
step_num: 10400 | loss: 0.1445 | profit rate: 509905695930093160890368.0 | accuracy: 0.87
step_num: 10600 | loss: 0.2858 | profit rate: 17026213012406811572043776.0 | accuracy: 0.87
step_num: 10800 | loss: 0.1464 | profit rate: 485685001439576045595394048.0 | accuracy: 0.87
step_num: 11000 | loss: 0.2562 | profit rate: 5472785384589075946911301632.0 | accuracy: 0.86
episode:   3/5,耗时:0.95分/2.24分,训练集: | step: 11037 | average_treward: 2866.0 | max_treward: 3260.0634 | average profit rate: 4824987860782509534163763200.000
step_num: 11200 | loss: 0.1427 | profit rate:  451.6 | accuracy: 0.90
step_num: 11400 | loss: 0.0842 | profit rate: 23105.8 | accuracy: 0.91
step_num: 11600 | loss: 0.0697 | profit rate: 395555.7 | accuracy: 0.89
step_num: 11800 | loss: 0.0938 | profit rate: 8433909.9 | accuracy: 0.88
step_num: 12000 | loss: 0.2060 | profit rate: 53726632.0 | accuracy: 0.87
step_num: 12200 | loss: 0.1214 | profit rate: 3325014044.5 | accuracy: 0.88
step_num: 12400 | loss: 0.1764 | profit rate: 46614419377.3 | accuracy: 0.87
step_num: 12600 | loss: 0.0554 | profit rate: 453307095578.6 | accuracy: 0.87
step_num: 12800 | loss: 0.0674 | profit rate: 46147545946486.5 | accuracy: 0.87
step_num: 13000 | loss: 0.1179 | profit rate: 353342862055675.7 | accuracy: 0.87
step_num: 13200 | loss: 0.0661 | profit rate: 5085080932314355.0 | accuracy: 0.87
step_num: 13400 | loss: 0.0995 | profit rate: 597358170384326912.0 | accuracy: 0.87
step_num: 13600 | loss: 0.1431 | profit rate: 83117002420031569920.0 | accuracy: 0.87
step_num: 13800 | loss: 0.0691 | profit rate: 3602791875980241141760.0 | accuracy: 0.88
step_num: 14000 | loss: 0.0376 | profit rate: 121912446284383513477120.0 | accuracy: 0.88
step_num: 14200 | loss: 0.0907 | profit rate: 3104974216802168458969088.0 | accuracy: 0.88
step_num: 14400 | loss: 0.0620 | profit rate: 162356797039652746091823104.0 | accuracy: 0.88
step_num: 14600 | loss: 0.2370 | profit rate: 2065194579393763331884974080.0 | accuracy: 0.88
model saved @ step:14716,performance:6745223140959865321209987072.000,accuracy:0.87
step_num: 14800 | loss: 0.1028 | profit rate:   34.4 | accuracy: 0.92
step_num: 15000 | loss: 0.0968 | profit rate: 6849.5 | accuracy: 0.89
step_num: 15200 | loss: 0.0850 | profit rate: 175393.3 | accuracy: 0.88
step_num: 15400 | loss: 0.1404 | profit rate: 1606939.7 | accuracy: 0.88
step_num: 15600 | loss: 0.0972 | profit rate: 26157062.4 | accuracy: 0.88
step_num: 15800 | loss: 0.1034 | profit rate: 367193416.4 | accuracy: 0.88
step_num: 16000 | loss: 0.0404 | profit rate: 19920413041.0 | accuracy: 0.89
step_num: 16200 | loss: 0.2043 | profit rate: 227490476399.1 | accuracy: 0.88
step_num: 16400 | loss: 0.0438 | profit rate: 14988052388719.0 | accuracy: 0.88
step_num: 16600 | loss: 0.1238 | profit rate: 194186985322607.7 | accuracy: 0.88
step_num: 16800 | loss: 0.0461 | profit rate: 1555786219168692.2 | accuracy: 0.88
step_num: 17000 | loss: 0.0934 | profit rate: 130981092157362432.0 | accuracy: 0.88
step_num: 17200 | loss: 0.0320 | profit rate: 9649126052470181888.0 | accuracy: 0.88
step_num: 17400 | loss: 0.1124 | profit rate: 1281375092577212301312.0 | accuracy: 0.88
step_num: 17600 | loss: 0.0996 | profit rate: 38258623924577398423552.0 | accuracy: 0.88
step_num: 17800 | loss: 0.0917 | profit rate: 1272561209818194437472256.0 | accuracy: 0.89
step_num: 18000 | loss: 0.1749 | profit rate: 46916817020650989935394816.0 | accuracy: 0.88
step_num: 18200 | loss: 0.2034 | profit rate: 1184447366882838973035577344.0 | accuracy: 0.88
episode:   5/5,耗时:1.33分/4.94分,训练集: | step: 18395 | average_treward: 3047.7 | max_treward: 3332.2352 | average profit rate: 5840528106143645252997611520.000
model saved @ step:18395,performance:7982453807410833990554222592.000,accuracy:0.88
----------------------------------------finished----------------------------------------
  0%|          | 0/408 [00:00<?, ?it/s] 12%|█▏        | 50/408 [00:00<00:00, 499.88it/s] 29%|██▊       | 117/408 [00:00<00:00, 597.35it/s] 45%|████▌     | 184/408 [00:00<00:00, 623.32it/s] 62%|██████▏   | 253/408 [00:00<00:00, 642.26it/s] 79%|███████▉  | 322/408 [00:00<00:00, 650.03it/s] 95%|█████████▍| 387/408 [00:00<00:00, 576.76it/s]100%|██████████| 408/408 [00:00<00:00, 591.43it/s]
==================================================
