<class 'pandas.core.frame.DataFrame'>
DatetimeIndex: 4335 entries, 2017-08-17 00:00:00+00:00 to 2023-07-24 12:00:00+00:00
Data columns (total 9 columns):
 #   Column      Non-Null Count  Dtype  
---  ------      --------------  -----  
 0   open        4335 non-null   float64
 1   high        4335 non-null   float64
 2   low         4335 non-null   float64
 3   close       4335 non-null   float64
 4   volume      4335 non-null   float64
 5   amount      4335 non-null   float64
 6   num_trades  4335 non-null   int64  
 7   bid_volume  4335 non-null   float64
 8   bid_amount  4335 non-null   float64
dtypes: float64(8), int64(1)
memory usage: 338.7 KB
从json中读出Data.info:None
        log_return  Roll_price_sma  ...  horizon_price         close
count  4315.000000     4315.000000  ...    4310.000000   4315.000000
mean      0.000441    20062.255222  ...   20136.939364  20118.633889
std       0.027818    16039.874230  ...   16077.430342  16077.098476
min      -0.268357     3359.310486  ...    2919.000000   2919.000000
25%      -0.009736     7609.090466  ...    7696.969971   7690.540039
50%       0.000642    11554.824463  ...   11742.710449  11715.610352
75%       0.011655    29873.081836  ...   29945.211914  29923.605469
max       0.237092    64595.437500  ...   67594.976562  67594.976562

[8 rows x 8 columns]
                           log_return  ...        close
2017-08-27 08:00:00+08:00   -0.003249  ...  4323.370117
2017-08-27 20:00:00+08:00   -0.003095  ...  4310.009766

[2 rows x 8 columns]
                           log_return  ...         close
2023-07-24 08:00:00+08:00   -0.027422  ...  29269.990234
2023-07-24 20:00:00+08:00   -0.005706  ...  29103.449219

[2 rows x 8 columns]
2023-08-04 22:10:35.564280: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-04 22:10:35.876438: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:10:59.292277: I tensorflow/stream_executor/cuda/cuda_dnn.cc:369] Loaded cuDNN version 8201
2023-08-04 22:11:00.032129: I tensorflow/stream_executor/cuda/cuda_blas.cc:1760] TensorFloat-32 will be used for the matrix multiplication. This will only be logged once.
220232023-0082-04 22:-3-011:08-04028-00 04 23-08-04 22:11:0.05261122023-08-04 22:11:00.052688: I tensorflo:w 0I20.23-08-004 /526c52tenso:2 :I ot1rrfe1:00.nsor2efl2:11ow/c/opl:a00tfolrmr/e./plow a/core025/22t:5c09f95121orpm/cpu:p0:0._ fu0603: eI5al at2fI tte_nsfoeoerat7rnsm/fcutourrre_pufl_e4gualofw/roewatud6cr:./ceor_egcc/:1ploare_gtufao 4rrImu2d/.acrcd:./cc:c1p]p u41t T2l0a42eh3itfo-n0s_orrfl82f-]02 2o0e4s  wTa/ecnT2htm3o-02u8r-e0r2i/4s  _ec2pu_g/uafeatTurdreen_so:11:.2rg]Fuloa0 0Th.ispcwc:14l2ar :b0]tdi.na fosro5 r1Tenscoc1:rFlo:w0m0/rF b1iT4y3 h2.]c lTipui_sfoh300 3s: i5snaryI i o pTesnesoar Folt3ewntop335:  IT ebit urie_sgotwe nbsiurmnfnosarlfoortd.wa/ciorceczed/lpol:aiw/cro1mryr ei/sp4ized 2t]f  owpiltorm/nca tTpua_wriy hitFhloftefat w biunreoorm/ic_giuaash mpu_nfe AoreatsuPrpyt isd .ciizedo cT:e1n4s2m inzorFIloerwe  bwidn_aeoA DPreye wIi gpupis aopt Nrd]i DeturmTihiiea.lismthz oi zNeedecd tnee w itthA po Neurca:nTheP1I 42nwswiotrhl o ]oD Troneeek FLlnep ibrowe A ANNPIAhiee bDseaPPIu rTainaerylr NeetIy (ont ww  nDeporDkeeoDr sNoeki NrFlsow Leibrarural e po pNt epN NNbeyuirnuLriaml a)eitzweo(r yt ias oio l rNdo bertan uwsekerDyN wNe (No pLti)neibratrh iom toDtwoyrtohnr i(oznNeeeAd kNeDNNw)i) P  kt fLoiub rlloo waIr u sietnDyLo usth   eeg o(niebp oNnesrarye Det eu(rNhAtP IC PDteNeph eN afohn) tole Nueo useerleaDl eNN) ttho   twourkfollsUN efoe tionwelwloori nLgk foib ra  LllowilngowiirCywnign s ttbhrargP C (rCuCUPeU  ionnsP UcieDty tPifNolnosnruct ioNs lioni ntstru(Uonprsu cnti)wc tioertfoor muaiseDen itnhgs nN nisnC c oinsNeten-c r)i to rPpteicaulps rUufc opertieornosfaol irnmftioan c linstor monwsp:ein pr uciancee-et itchrnfg Ceroornm- csi tin picPa UferAfo rmorlVienalowirnfnictXoarnmceg aAnstrucet-ii lV X2ccal oop-eorpatCiPcUr
Tnseer-actoo nrscir eiin aibilneo nst:nistt i c:  tpteAiVrhuerXf o cctarlmman cAiAiVeXn oaVl Xo2
 nostTho poperiatcA Viieer ennabo- X penas:2c
lrro pfelrTo oernmea rtaanc eAiVtationts, iblei ctaoX A-cr hrVl opXe2ieemr 
btuinliin oacasttion:ld Ts  Tenso heom erF:hern operaa liAVX o poopAe rAtwionVsebVaX An  wo,tiithX 2rrlaetVh otns
etionX2er bt:s 
To eT AVX hoo: h eApeer a AmnatioVXen aanVsu,i bplbel  t lrd TAenheeV Xtshpeeimno r2 
imTno  obuioldX rT theorpr2e
nTF opereantisoalbolwer othtioFns,  il weitanh mh rtohw t ei nc oeo there noappearoperbubitehoramtw iplileo iod tTh leenr entr psr,shfplerattieiatheomon a gisn so.p
erer Farbuillpdproport,h errebae comp iliatuoow ti lTeeed c oTmnsrpilweit ofrFpheenso tlliowhre oanrsa,r raebu g tfilpFlows apgrs.iownoipt
lsd , hr trhiate ewithcompiler flags.
build TensorFlow with the appropriate compiler flags.
e.
 appropriate compiler flags.
TensorFlow with the appropriate compiler flags.
 the appropriate compiler flags.
2023-08-04 22:11:00.655132: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.671259: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.677895: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.702364: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.702922: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.711958: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.712696: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:00.719705: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 5454 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3070, pci bus id: 0000:01:00.0, compute capability: 8.6
2023-08-04 22:11:01.299641: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:185] None of the MLIR Optimization Passes are enabled (registered 2)
update: 25/189100, 耗时:0.00分/0.14分 | step:   200 | performance: 4.6 | accuracy: 0.60 | loss: 3.99
update: 50/189100, 耗时:0.00分/0.19分 | step:   400 | performance: 4.6 | accuracy: 0.48 | loss: 0.13
update: 75/189100, 耗时:0.00分/0.25分 | step:   600 | performance: 5.5 | accuracy: 0.40 | loss: 1.46
update:100/189100, 耗时:0.00分/0.31分 | step:   800 | performance: 7.9 | accuracy: 0.35 | loss: 1.36
update:125/189100, 耗时:0.00分/0.36分 | step:  1000 | performance: 5.4 | accuracy: 0.35 | loss: 0.85
update:150/189100, 耗时:0.00分/0.42分 | step:  1200 | performance: 11.1 | accuracy: 0.38 | loss: -0.01
update:175/189100, 耗时:0.00分/0.48分 | step:  1400 | performance: 7.9 | accuracy: 0.37 | loss: 0.45
update:200/189100, 耗时:0.00分/0.54分 | step:  1600 | performance: 5.2 | accuracy: 0.37 | loss: 1.28
update:225/189100, 耗时:0.00分/0.60分 | step:  1800 | performance: 4.1 | accuracy: 0.38 | loss: 0.46
update:250/189100, 耗时:0.00分/0.67分 | step:  2000 | performance: 4.2 | accuracy: 0.37 | loss: 1.15
update:275/189100, 耗时:0.00分/0.73分 | step:  2200 | performance: 3.5 | accuracy: 0.36 | loss: 0.15
update:300/189100, 耗时:0.00分/0.79分 | step:  2400 | performance: 4.3 | accuracy: 0.35 | loss: 0.01
update:325/189100, 耗时:0.00分/0.85分 | step:  2600 | performance: 5.1 | accuracy: 0.37 | loss: 0.70
update:350/189100, 耗时:0.00分/0.92分 | step:  2800 | performance: 7.8 | accuracy: 0.38 | loss: 1.20
update:375/189100, 耗时:0.00分/0.98分 | step:  3000 | performance: 7.3 | accuracy: 0.38 | loss: 0.67
update:400/189100, 耗时:0.00分/1.03分 | step:  3200 | performance: 6.5 | accuracy: 0.36 | loss: 0.31
update:425/189100, 耗时:0.00分/1.09分 | step:  3400 | performance: 3.9 | accuracy: 0.35 | loss: 0.40
update:450/189100, 耗时:0.00分/1.15分 | step:  3600 | performance: 4.3 | accuracy: 0.36 | loss: 0.28
update:475/189100, 耗时:0.00分/1.20分 | step:  3800 | performance: 9.3 | accuracy: 0.37 | loss: 0.90
update:500/189100, 耗时:0.00分/1.26分 | step:  4000 | performance: 19.6 | accuracy: 0.39 | loss: 0.29
update:525/189100, 耗时:0.00分/1.32分 | step:  4200 | performance: 40.6 | accuracy: 0.41 | loss: 0.46
update:550/189100, 耗时:0.00分/1.37分 | step:  4400 | performance: 59.9 | accuracy: 0.42 | loss: 0.58
update:575/189100, 耗时:0.00分/1.43分 | step:  4600 | performance: 87.7 | accuracy: 0.43 | loss: 0.48
update:600/189100, 耗时:0.00分/1.49分 | step:  4800 | performance: 103.1 | accuracy: 0.43 | loss: 0.61
update:625/189100, 耗时:0.00分/1.54分 | step:  5000 | performance: 97.8 | accuracy: 0.43 | loss: 0.82
update:650/189100, 耗时:0.00分/1.60分 | step:  5200 | performance: 127.9 | accuracy: 0.43 | loss: 0.02
update:675/189100, 耗时:0.00分/1.66分 | step:  5400 | performance: 143.2 | accuracy: 0.44 | loss: 0.52
update:700/189100, 耗时:0.00分/1.71分 | step:  5600 | performance: 187.1 | accuracy: 0.44 | loss: 1.09
update:725/189100, 耗时:0.00分/1.77分 | step:  5800 | performance: 41.9 | accuracy: 0.43 | loss: 0.67
update:750/189100, 耗时:0.00分/1.86分 | step:  6000 | performance: 22.7 | accuracy: 0.42 | loss: 0.48
update:775/189100, 耗时:0.00分/1.96分 | step:  6200 | performance: 43.2 | accuracy: 0.43 | loss: 0.40
update:800/189100, 耗时:0.00分/2.05分 | step:  6400 | performance: 34.5 | accuracy: 0.43 | loss: 0.66
update:825/189100, 耗时:0.00分/2.13分 | step:  6600 | performance: 40.5 | accuracy: 0.43 | loss: 0.27
update:850/189100, 耗时:0.00分/2.22分 | step:  6800 | performance: 42.0 | accuracy: 0.43 | loss: 0.47
update:875/189100, 耗时:0.00分/2.32分 | step:  7000 | performance: 34.4 | accuracy: 0.43 | loss: 1.46
update:900/189100, 耗时:0.00分/2.40分 | step:  7200 | performance: 23.6 | accuracy: 0.43 | loss: 0.60
update:925/189100, 耗时:0.00分/2.49分 | step:  7400 | performance: 27.3 | accuracy: 0.43 | loss: 0.36
update:950/189100, 耗时:0.00分/2.58分 | step:  7600 | performance: 25.3 | accuracy: 0.43 | loss: 0.46
update:975/189100, 耗时:0.00分/2.68分 | step:  7800 | performance: 24.3 | accuracy: 0.42 | loss: 0.03
update:1000/189100, 耗时:0.00分/2.76分 | step:  8000 | performance: 21.1 | accuracy: 0.41 | loss: 0.43
update:1025/189100, 耗时:0.00分/2.85分 | step:  8200 | performance: 21.1 | accuracy: 0.40 | loss: -0.00
update:1050/189100, 耗时:0.00分/2.94分 | step:  8400 | performance: 21.1 | accuracy: 0.39 | loss: 0.01
update:1075/189100, 耗时:0.00分/3.03分 | step:  8600 | performance: 16.8 | accuracy: 0.38 | loss: 0.00
update:1100/189100, 耗时:0.00分/3.12分 | step:  8800 | performance: 16.7 | accuracy: 0.37 | loss: 0.00
update:1125/189100, 耗时:0.00分/3.20分 | step:  9000 | performance: 16.7 | accuracy: 0.37 | loss: -0.00
update:1150/189100, 耗时:0.00分/3.27分 | step:  9200 | performance: 15.5 | accuracy: 0.36 | loss: 0.02
update:1175/189100, 耗时:0.00分/3.32分 | step:  9400 | performance: 19.8 | accuracy: 0.35 | loss: 0.42
update:1200/189100, 耗时:0.00分/3.38分 | step:  9600 | performance: 26.8 | accuracy: 0.35 | loss: 0.05
update:1225/189100, 耗时:0.00分/3.44分 | step:  9800 | performance: 27.1 | accuracy: 0.35 | loss: 0.06
update:1250/189100, 耗时:0.00分/3.50分 | step: 10000 | performance: 26.7 | accuracy: 0.34 | loss: 0.00
update:1275/189100, 耗时:0.00分/3.56分 | step: 10200 | performance: 28.5 | accuracy: 0.34 | loss: 0.51
update:1300/189100, 耗时:0.00分/3.62分 | step: 10400 | performance: 45.3 | accuracy: 0.34 | loss: 0.47
update:1325/189100, 耗时:0.00分/3.68分 | step: 10600 | performance: 52.9 | accuracy: 0.35 | loss: 0.36
update:1350/189100, 耗时:0.00分/3.74分 | step: 10800 | performance: 81.5 | accuracy: 0.35 | loss: 0.82
update:1375/189100, 耗时:0.00分/3.80分 | step: 11000 | performance: 78.9 | accuracy: 0.35 | loss: 0.37
update:1400/189100, 耗时:0.00分/3.86分 | step: 11200 | performance: 172.3 | accuracy: 0.36 | loss: 0.86
update:1425/189100, 耗时:0.00分/3.92分 | step: 11400 | performance: 255.5 | accuracy: 0.36 | loss: 0.07
update:1450/189100, 耗时:0.00分/3.98分 | step: 11600 | performance: 691.5 | accuracy: 0.37 | loss: 0.84
update:1475/189100, 耗时:0.00分/4.04分 | step: 11800 | performance: 793.9 | accuracy: 0.38 | loss: 0.64
update:1500/189100, 耗时:0.00分/4.10分 | step: 12000 | performance: 1025.9 | accuracy: 0.38 | loss: 1.89
update:1525/189100, 耗时:0.00分/4.16分 | step: 12200 | performance: 922.9 | accuracy: 0.38 | loss: 0.72
update:1550/189100, 耗时:0.00分/4.22分 | step: 12400 | performance: 543.6 | accuracy: 0.38 | loss: 0.69
update:1575/189100, 耗时:0.00分/4.28分 | step: 12600 | performance: 593.3 | accuracy: 0.38 | loss: 0.00
update:1600/189100, 耗时:0.00分/4.34分 | step: 12800 | performance: 593.3 | accuracy: 0.37 | loss: 0.01
update:1625/189100, 耗时:0.00分/4.39分 | step: 13000 | performance: 593.3 | accuracy: 0.37 | loss: 0.07
update:1650/189100, 耗时:0.00分/4.45分 | step: 13200 | performance: 596.9 | accuracy: 0.36 | loss: 0.03
update:1675/189100, 耗时:0.00分/4.51分 | step: 13400 | performance: 54.5 | accuracy: 0.36 | loss: 4.78
update:1700/189100, 耗时:0.00分/4.57分 | step: 13600 | performance: 239.9 | accuracy: 0.36 | loss: 1.15
update:1725/189100, 耗时:0.00分/4.63分 | step: 13800 | performance: 368.0 | accuracy: 0.37 | loss: 1.07
update:1750/189100, 耗时:0.00分/4.69分 | step: 14000 | performance: 365.0 | accuracy: 0.37 | loss: 1.05
update:1775/189100, 耗时:0.00分/4.75分 | step: 14200 | performance: 122.6 | accuracy: 0.36 | loss: 0.00
update:1800/189100, 耗时:0.00分/4.81分 | step: 14400 | performance: 122.6 | accuracy: 0.36 | loss: -0.00
